Nation,LAD,MSOA,LSOA.DZ.CD,LSOA.DZ.NM,Under.35,Over.65,EPC,Median.Income,Tenure,Typology,Unemployment,Rurality,House.value,Fuel.Type,Fuel.consumption.total,Floor.area,Gas.flag,Number.cars,Urban.trips,Total.vkm,Urban.vkm
Scotland,S12000047,-,S01009420,Kelty West,0.51,0.13,4,27146,2,1,0.18,2,85000,1,24738,93,1,1,155,16330,3266
Scotland,S12000047,-,S01009421,Kelty South West,0.47,0.18,4,27484,1,1,0.17,2,81250,1,26353,73,1,1,180,16227,3245
Scotland,S12000047,-,S01009422,Kelty Blairadam Park,0.36,0.24,4,25699,1,1,0.11,2,85000,1,20672,76,1,1,276,18027,3605
Scotland,S12000047,-,S01009423,Kelty Seafar,0.46,0.09,3,49057,1,2,0.02,2,182000,1,17900,100,1,1,479,20301,4060
Scotland,S12000047,-,S01009424,Kelty East,0.27,0.32,3,30999,1,2,0.09,2,116000,1,25256,88,1,1,236,18137,3627
Scotland,S12000047,-,S01009425,Kelty Oakfield,0.32,0.29,3,24413,1,1,0.12,2,79000,1,12648,62,1,1,250,18454,3690
Scotland,S12000047,-,S01009426,Kelty Central,0.37,0.25,3,22441,2,1,0.20,2,51550,1,18834,73,1,1,215,18670,3734
Scotland,S12000047,-,S01009427,Kelty North East,0.33,0.23,3,21835,2,1,0.22,2,60000,1,18906,69,1,1,166,17565,3513
Scotland,S12000047,-,S01009428,Lochore North,0.36,0.27,4,28334,1,1,0.19,2,99000,1,35155,89,0,1,167,18574,3715
Scotland,S12000047,-,S01009429,Lochore Central,0.37,0.22,3,22353,2,1,0.19,2,80000,1,16768,64,1,1,178,18795,3759
Scotland,S12000047,-,S01009430,Crosshill and Lochore South,0.37,0.23,4,24520,1,1,0.16,2,88000,1,20475,75,1,1,211,17823,3564
Scotland,S12000047,-,S01009431,Glencraig Landward,0.38,0.21,4,22851,1,1,0.18,2,75000,1,18425,67,1,1,210,19839,3967
Scotland,S12000047,-,S01009432,Ballingry East,0.46,0.16,4,26080,2,1,0.16,2,77500,1,28458,93,1,1,175,19304,3860
Scotland,S12000047,-,S01009433,Ballingry Central,0.50,0.13,4,25506,2,3,0.16,2,77500,1,22869,77,1,1,186,18875,3775
Scotland,S12000047,-,S01009434,Ballingry South,0.45,0.16,4,23178,1,3,0.14,2,75000,1,22914,67,1,1,144,16705,3341
Scotland,S12000047,-,S01009435,Ballingry West,0.52,0.11,4,23476,2,3,0.25,2,60000,1,17775,75,1,1,168,17374,3475
Scotland,S12000047,-,S01009436,Dundonald,0.40,0.20,4,26808,1,1,0.13,2,85200,1,15958,79,1,1,222,14810,2962
Scotland,S12000047,-,S01009437,Bowhill and Dundonald,0.33,0.24,3,24761,1,1,0.13,2,135000,1,20046,78,1,1,228,14883,2976
Scotland,S12000047,-,S01009438,Cardenden East,0.41,0.21,3,22723,1,1,0.13,2,95000,1,20010,69,1,1,249,15865,3173
Scotland,S12000047,-,S01009439,Cardenden West,0.42,0.19,4,25713,2,3,0.17,2,82000,1,29904,89,1,1,268,14585,2917
Scotland,S12000047,-,S01009440,Bowhill West,0.37,0.28,4,22336,2,3,0.15,2,75000,1,20349,63,1,1,177,14680,2936
Scotland,S12000047,-,S01009441,Bowhill East,0.46,0.17,3,24331,2,1,0.14,2,84000,1,17794,62,1,1,238,13707,2741
Scotland,S12000047,-,S01009442,Jamphlars and Lochgelly Landward,0.38,0.18,3,34378,1,2,0.05,2,160500,1,29580,87,0,1,240,16381,3276
Scotland,S12000047,-,S01009443,Auchterderran Landward and Cluny,0.42,0.20,2,29647,1,1,0.11,2,175998,1,14520,66,1,1,256,16517,3303
Scotland,S12000047,-,S01009444,Lochgelly St Patricks and The Beeches,0.36,0.24,3,39199,1,2,0.05,1,140000,1,29100,100,1,1,1216,18066,11974
Scotland,S12000047,-,S01009445,Lochgelly North,0.42,0.19,4,29196,1,1,0.15,1,102000,1,21850,95,1,1,911,16743,11098
Scotland,S12000047,-,S01009446,Lochgelly East,0.41,0.17,3,19778,2,1,0.22,1,114000,1,14807,67,1,1,651,17716,11743
Scotland,S12000047,-,S01009447,Lochgelly Central and Eastern,0.37,0.20,3,24257,1,1,0.19,1,85500,1,18546,66,1,1,539,16996,11266
Scotland,S12000047,-,S01009448,Lochgelly Albion Park and New Farm Vale,0.38,0.17,2,33127,1,2,0.07,1,169999,1,27473,83,1,1,1108,17347,11498
Scotland,S12000047,-,S01009449,Lochgelly Central and Western,0.40,0.27,4,25333,1,1,0.11,1,91000,1,22088,88,1,1,536,16131,10692
Scotland,S12000047,-,S01009450,Lumphinnans,0.46,0.16,3,21286,2,1,0.22,1,53750,1,25128,72,1,1,506,14124,9362
Scotland,S12000047,-,S01009451,Lochgelly South West,0.46,0.15,4,25156,2,1,0.20,1,83450,1,17480,76,1,1,800,16075,10655
Scotland,S12000047,-,S01009452,Lochgelly West and Lumphinnans Central,0.39,0.19,4,21161,1,1,0.14,1,105000,1,13680,60,1,1,469,15402,10209
Scotland,S12000047,-,S01009453,Lochgelly West,0.35,0.22,3,23098,1,1,0.15,1,84500,1,18012,76,1,1,1030,17509,11605
Scotland,S12000047,-,S01009454,Aberdour,0.32,0.23,4,31637,1,1,0.04,2,189143,1,25168,88,1,1,269,20908,4181
Scotland,S12000047,-,S01009455,St Colme and Aberdour West,0.34,0.22,4,32090,1,2,0.03,2,232500,1,19312,68,0,1,241,17516,3503
Scotland,S12000047,-,S01009456,Mossbank and Donibristle,0.40,0.18,2,21781,1,2,0.16,1,239995,1,24264,72,1,1,681,13773,9129
Scotland,S12000047,-,S01009457,Auchtertool,0.29,0.32,5,31617,1,2,0.04,2,145000,2,22244,67,0,1,217,14937,2987
Scotland,S12000047,-,S01009458,Burntisland Central,0.30,0.26,4,25638,1,1,0.10,2,122800,1,28480,89,1,1,213,18815,3763
Scotland,S12000047,-,S01009459,Burntisland Links,0.35,0.24,3,23628,1,3,0.15,2,65000,1,16280,55,1,1,245,18227,3645
Scotland,S12000047,-,S01009460,Burntisland Docks,0.46,0.16,3,24375,2,1,0.23,2,60000,1,21280,76,1,1,175,17678,3535
Scotland,S12000047,-,S01009461,Burntisland Kirkton,0.43,0.10,3,50251,1,2,0.02,2,248500,1,24820,170,1,1,212,21512,4302
Scotland,S12000047,-,S01009462,Burntisland Grange and Orrock,0.38,0.23,4,28653,1,1,0.07,2,139950,1,20824,76,1,1,221,18196,3639
Scotland,S12000047,-,S01009463,Burntisland Nether Grange,0.31,0.31,4,27258,1,1,0.09,2,114750,1,20770,62,1,1,213,18867,3773
Scotland,S12000047,-,S01009464,Burntisland East Toll,0.35,0.23,3,30453,1,1,0.05,2,99750,1,16884,63,1,1,281,17857,3571
Scotland,S12000047,-,S01009465,Burntisland Meadowfield,0.38,0.19,3,26303,1,3,0.06,2,114125,1,24140,71,1,1,183,16393,3278
Scotland,S12000047,-,S01009466,Burntisland East,0.24,0.33,4,31257,1,1,0.04,2,115000,1,27846,117,1,1,186,20265,4053
Scotland,S12000047,-,S01009467,Kinghorn South,0.27,0.32,4,31761,1,1,0.04,2,165000,1,30411,93,1,1,249,19961,3992
Scotland,S12000047,-,S01009468,Kinghorn Central,0.34,0.22,3,23026,1,1,0.15,2,82000,1,16055,65,1,1,205,18022,3604
Scotland,S12000047,-,S01009469,Kinghorn North,0.34,0.29,4,25930,1,2,0.06,2,152000,1,13056,51,1,1,256,17760,3552
Scotland,S12000047,-,S01009470,Kinghorn North West,0.32,0.30,3,24552,1,1,0.08,2,146000,1,15576,59,1,1,150,16990,3398
Scotland,S12000047,-,S01009471,Linktown East,0.30,0.29,3,18887,2,1,0.34,1,57500,2,17051,59,1,1,428,12176,8071
Scotland,S12000047,-,S01009472,Linktown North,0.46,0.20,3,25991,1,1,0.19,1,81750,1,17360,56,1,1,759,15715,10416
Scotland,S12000047,-,S01009473,Linktown Central,0.47,0.13,3,22807,1,1,0.19,1,57500,1,21672,42,1,1,759,17588,11658
Scotland,S12000047,-,S01009474,Linktown South and Seafield North,0.48,0.13,3,26023,2,1,0.20,1,81750,1,19532,76,1,1,893,14703,9745
Scotland,S12000047,-,S01009475,Seafield Central,0.32,0.23,3,40675,1,2,0.01,1,207000,1,38160,159,1,1,818,17956,11902
Scotland,S12000047,-,S01009476,Seafield South and Landward,0.42,0.10,2,49315,1,2,0.03,1,253750,1,29406,169,0,1,692,17147,11365
Scotland,S12000047,-,S01009477,Kirkcaldy Central North,0.27,0.30,4,27930,1,1,0.08,1,167500,1,13764,62,1,1,710,17215,11411
Scotland,S12000047,-,S01009478,Kirkcaldy Central and East,0.41,0.18,3,25005,1,3,0.17,1,72000,1,19525,71,1,1,919,14753,9779
Scotland,S12000047,-,S01009479,Kirkcaldy Central,0.36,0.25,3,25429,1,3,0.12,1,90000,1,24816,88,1,1,692,16119,10684
Scotland,S12000047,-,S01009480,Kirkcaldy Central South,0.30,0.27,4,27979,1,1,0.05,1,123500,1,21658,91,1,1,893,16336,10828
Scotland,S12000047,-,S01009481,Bennochy North,0.33,0.27,3,26231,1,1,0.06,1,91000,1,17228,59,1,1,1079,15008,9948
Scotland,S12000047,-,S01009482,Bennochy Balfour,0.31,0.34,4,24623,1,3,0.10,1,64750,1,13622,49,1,1,599,16924,11218
Scotland,S12000047,-,S01009483,Bennochy East,0.32,0.15,4,27282,1,3,0.09,1,59000,1,13356,53,1,1,881,16877,11186
Scotland,S12000047,-,S01009484,Oriel and Forth,0.29,0.35,3,22329,1,1,0.14,1,102250,1,15477,67,1,1,658,13979,9266
Scotland,S12000047,-,S01009485,Bennochy South West,0.40,0.22,3,25346,1,1,0.12,1,105000,1,17664,92,1,1,751,12673,8400
Scotland,S12000047,-,S01009486,Forth Park,0.31,0.32,3,25753,1,1,0.11,1,102500,1,16408,56,1,1,669,13106,8687
Scotland,S12000047,-,S01009487,Forth Park North,0.41,0.19,3,23911,1,1,0.14,1,77000,1,12600,70,1,1,785,13413,8891
Scotland,S12000047,-,S01009488,Bennochy West,0.44,0.17,4,29848,1,1,0.08,1,112015,1,26414,94,1,1,695,13038,8642
Scotland,S12000047,-,S01009489,Cowdenbeath South East,0.33,0.27,4,23022,1,1,0.21,1,73000,1,21750,75,1,1,811,14192,9407
Scotland,S12000047,-,S01009490,Cowdenbeath South,0.43,0.14,4,23152,2,1,0.19,1,80000,1,22800,75,1,1,647,15944,10568
Scotland,S12000047,-,S01009491,Cowdenbeath Central,0.30,0.35,4,21922,1,1,0.13,1,82500,1,23360,73,1,1,550,16429,10890
Scotland,S12000047,-,S01009492,Cowdenbeath South West,0.39,0.19,4,26270,1,1,0.09,1,85000,1,21375,75,1,1,777,15244,10104
Scotland,S12000047,-,S01009493,Raith Estate and Southerton,0.25,0.38,4,31711,1,2,0.01,1,280000,1,36494,142,1,1,900,13084,8672
Scotland,S12000047,-,S01009494,Raith,0.35,0.19,3,35141,1,1,0.04,1,146000,1,16983,51,1,1,1469,14522,9626
Scotland,S12000047,-,S01009495,Raith and Long Braes,0.32,0.23,3,34249,1,2,0.01,1,155050,1,18720,78,1,1,1361,15303,10144
Scotland,S12000047,-,S01009496,Blackcraigs and West Torbain,0.40,0.20,3,23701,1,3,0.08,1,95000,1,20210,86,1,1,922,11877,7872
Scotland,S12000047,-,S01009497,Redcraigs,0.39,0.23,3,27538,1,3,0.09,1,108250,1,15732,69,1,1,1212,14008,9285
Scotland,S12000047,-,S01009498,Newliston,0.26,0.38,4,31423,1,2,0.04,1,168000,1,21840,84,1,1,792,15205,10079
Scotland,S12000047,-,S01009499,Kirkcaldy Long Braes,0.37,0.25,4,26467,1,1,0.09,1,160012,1,16013,67,1,1,867,11426,7573
Scotland,S12000047,-,S01009500,Fair Isle,0.41,0.19,3,22073,2,3,0.12,1,79000,1,21165,83,1,1,688,11291,7484
Scotland,S12000047,-,S01009501,Dunearn,0.44,0.18,3,22917,1,1,0.10,1,90000,1,20580,84,1,1,584,12444,8249
Scotland,S12000047,-,S01009502,Templehall West,0.42,0.17,3,24478,2,3,0.12,1,80000,1,19199,73,0,1,751,12233,8108
Scotland,S12000047,-,S01009503,Craigmount and Greenloanings,0.47,0.21,4,25130,1,3,0.10,1,80000,1,21504,84,1,1,833,11561,7663
Scotland,S12000047,-,S01009504,Kirkcaldy Valley West,0.45,0.15,4,23924,2,3,0.19,1,83500,1,21054,66,1,1,562,14139,9372
Scotland,S12000047,-,S01009505,Templehall,0.51,0.10,3,23391,2,3,0.20,1,82500,1,15663,69,1,1,521,14685,9734
Scotland,S12000047,-,S01009506,Templehall North Eastern,0.47,0.16,3,23248,2,3,0.20,1,85500,1,17472,84,1,1,576,10543,6988
Scotland,S12000047,-,S01009507,Templehall East,0.43,0.17,3,33134,1,2,0.08,1,97750,1,18620,76,1,1,986,13676,9065
Scotland,S12000047,-,S01009508,Templehall North,0.49,0.18,3,23027,2,1,0.19,1,97750,1,20746,82,1,1,603,11633,7711
Scotland,S12000047,-,S01009509,Kirkcaldy Valley East,0.46,0.13,3,25736,1,3,0.18,1,83500,1,16724,74,1,1,826,12704,8421
Scotland,S12000047,-,S01009510,Dunnikier South,0.28,0.32,4,29555,1,1,0.02,1,140000,1,23698,82,1,1,911,13206,8753
Scotland,S12000047,-,S01009511,Dunnikier East,0.32,0.30,4,29343,1,2,0.03,1,191530,1,21280,80,1,1,714,13985,9270
Scotland,S12000047,-,S01009512,Dunnikier Central,0.33,0.27,4,34148,1,1,0.03,1,147500,1,20514,78,1,1,1116,14091,9340
Scotland,S12000047,-,S01009513,Dunnikier North,0.33,0.29,4,32899,1,1,0.04,1,191530,1,19039,79,1,1,770,12829,8503
Scotland,S12000047,-,S01009514,Dunnikier North West,0.37,0.27,4,37884,1,1,0.04,1,140000,1,17784,78,1,1,1175,13638,9039
Scotland,S12000047,-,S01009515,Fair Isle North,0.35,0.28,3,21366,1,3,0.12,1,90000,1,15975,71,1,1,692,9619,6375
Scotland,S12000047,-,S01009516,Chapelhill and Torbain,0.34,0.32,4,23760,1,3,0.10,1,95000,1,19500,78,0,1,833,11340,7517
Scotland,S12000047,-,S01009517,Chapelwood,0.47,0.05,3,45903,1,2,0.03,1,185625,1,22386,123,1,1,1636,14647,9708
Scotland,S12000047,-,S01009518,Chapel Moss,0.47,0.05,3,50084,1,2,0.02,1,185000,1,18468,108,1,1,1644,15087,10000
Scotland,S12000047,-,S01009519,Capshard,0.49,0.13,2,32254,1,2,0.04,1,224995,1,16800,112,1,1,666,12921,8565
Scotland,S12000047,-,S01009520,Chapel,0.42,0.18,3,33442,1,3,0.08,1,123000,1,29946,161,1,1,1127,13853,9182
Scotland,S12000047,-,S01009521,Smeaton North,0.45,0.25,3,23968,1,1,0.13,1,90000,1,20250,90,1,1,491,10533,6982
Scotland,S12000047,-,S01009522,Smeaton South,0.55,0.09,3,29512,1,1,0.12,1,107250,1,13509,79,1,1,826,12140,8047
Scotland,S12000047,-,S01009523,Hayfield North,0.45,0.17,3,24593,1,1,0.20,1,82000,1,19588,83,1,1,439,11169,7403
Scotland,S12000047,-,S01009524,Pathhead North West,0.41,0.15,3,23864,1,1,0.21,1,126500,1,16405,85,1,1,588,14910,9883
Scotland,S12000047,-,S01009525,Hayfield South,0.50,0.14,3,24750,1,1,0.14,1,64000,1,28200,75,1,1,498,11015,7301
Scotland,S12000047,-,S01009526,Braehead and the Path,0.39,0.21,3,28374,1,2,0.06,1,110750,1,9230,71,1,1,889,14047,9311
Scotland,S12000047,-,S01009527,Pathhead Central,0.38,0.19,3,22505,1,3,0.17,1,82500,1,22074,78,1,1,755,14737,9768
Scotland,S12000047,-,S01009528,Pathhead South and Sands,0.21,0.39,3,18520,2,4,0.16,1,100000,2,17220,70,1,1,417,12208,8092
Scotland,S12000047,-,S01009529,Kirkcaldy Viewforth,0.30,0.30,4,29933,1,1,0.05,1,150000,1,30652,97,1,1,632,14768,9789
Scotland,S12000047,-,S01009530,Ravenscraig,0.23,0.29,4,33416,1,1,0.04,1,179006,1,23670,90,1,1,800,12796,8481
Scotland,S12000047,-,S01009531,Mitchelston and Randolph,0.45,0.23,2,19933,1,1,0.20,1,91500,1,15990,65,1,1,729,11128,7376
Scotland,S12000047,-,S01009532,Overton,0.33,0.29,3,20339,1,3,0.20,1,90125,1,16100,70,1,1,576,13307,8820
Scotland,S12000047,-,S01009533,Sinclairtown West,0.49,0.14,3,21935,1,1,0.17,1,60500,1,18564,68,1,1,744,12817,8495
Scotland,S12000047,-,S01009534,Sinclairtown Central,0.47,0.14,3,23138,2,1,0.27,1,84500,1,13050,75,1,1,536,12950,8584
Scotland,S12000047,-,S01009535,Gallatown West,0.54,0.09,3,23417,2,1,0.24,1,65000,1,11505,65,1,1,409,10124,6710
Scotland,S12000047,-,S01009536,Dysart North East,0.43,0.19,3,25622,2,1,0.10,1,143250,1,16590,70,1,1,576,10692,7087
Scotland,S12000047,-,S01009537,Dysart North,0.37,0.22,3,22805,1,1,0.11,1,105000,1,33375,89,1,1,536,11921,7901
Scotland,S12000047,-,S01009538,Dysart Central,0.32,0.23,3,23526,1,3,0.18,1,62500,1,14976,72,1,1,792,14061,9320
Scotland,S12000047,-,S01009539,Sinclairtown East,0.37,0.24,3,25975,1,1,0.09,1,110000,1,23850,90,1,1,974,13380,8869
Scotland,S12000047,-,S01009540,Sinclairtown North,0.44,0.16,3,22548,2,1,0.24,1,87500,1,28044,76,1,1,807,11615,7699
Scotland,S12000047,-,S01009541,East Wemyss and Standingstane,0.32,0.23,3,31445,1,2,0.08,2,178000,1,18642,78,1,1,325,14747,2949
Scotland,S12000047,-,S01009542,East Wemyss McDuff,0.50,0.13,3,21226,2,1,0.22,2,73000,1,21556,68,1,1,195,11077,2215
Scotland,S12000047,-,S01009543,East Wemyss Shore,0.29,0.30,4,22560,1,1,0.10,2,138500,1,16770,65,1,1,184,14244,2849
Scotland,S12000047,-,S01009544,Wemyss Villages,0.28,0.26,4,24580,1,3,0.13,2,115500,1,27390,83,1,1,329,14551,2910
Scotland,S12000047,-,S01009545,Kinglassie West,0.38,0.21,4,27348,1,1,0.09,2,99000,1,24624,76,1,1,268,13882,2776
Scotland,S12000047,-,S01009546,Kinglassie East,0.44,0.13,3,33317,1,1,0.09,2,139000,1,18975,75,1,1,432,15515,3103
Scotland,S12000047,-,S01009547,Strathore,0.44,0.17,2,26684,1,1,0.18,2,146500,1,19929,73,1,1,250,11702,2340
Scotland,S12000047,-,S01009548,Thornton South,0.40,0.22,3,25998,1,1,0.11,2,92000,1,23925,75,1,1,229,13825,2765
Scotland,S12000047,-,S01009549,Thornton North,0.36,0.20,4,27753,1,1,0.08,2,95000,1,23324,98,1,1,294,13066,2613
Scotland,S12000047,-,S01009550,Newcastle West,0.42,0.18,3,32312,1,3,0.05,1,95500,1,27004,86,0,1,710,10867,7203
Scotland,S12000047,-,S01009551,Newcastle East,0.41,0.22,3,28203,1,3,0.10,1,83000,1,21976,82,1,1,599,12094,8016
Scotland,S12000047,-,S01009552,Leslie South West and Auchmuir,0.36,0.28,3,27812,1,1,0.07,1,128500,1,28322,98,1,1,1086,15391,10201
Scotland,S12000047,-,S01009553,Leslie West,0.48,0.17,3,23703,2,1,0.15,1,80000,1,17160,60,1,1,766,15594,10336
Scotland,S12000047,-,S01009554,Leslie Landward,0.33,0.24,3,24511,1,1,0.14,1,97000,1,13195,65,1,1,699,15247,10106
Scotland,S12000047,-,S01009555,Leslie East,0.34,0.23,4,25622,1,1,0.07,1,91250,1,17388,63,1,1,859,16702,11070
Scotland,S12000047,-,S01009556,Tanshall West,0.42,0.17,4,26876,1,3,0.21,1,64250,1,20016,72,1,1,815,11028,7309
Scotland,S12000047,-,S01009557,Macedonia North,0.47,0.18,4,25369,1,3,0.24,1,85000,1,28470,78,1,1,539,15997,10603
Scotland,S12000047,-,S01009558,Macedonia East,0.48,0.14,4,25449,1,3,0.19,1,63500,1,19460,70,1,1,524,11800,7822
Scotland,S12000047,-,S01009559,Macedonia West,0.41,0.16,4,25432,1,3,0.22,1,62500,1,25670,85,1,1,722,11871,7869
Scotland,S12000047,-,S01009560,Tanshall Central,0.50,0.12,4,24837,1,3,0.24,1,41500,1,24570,63,1,1,636,14971,9923
Scotland,S12000047,-,S01009561,Tanshall East,0.53,0.14,4,23415,1,3,0.18,1,34026,1,23035,85,1,1,424,14219,9425
Scotland,S12000047,-,S01009562,South Parks West,0.36,0.30,4,27625,1,3,0.09,1,93000,1,16344,72,1,1,807,13346,8846
Scotland,S12000047,-,S01009563,South Parks East,0.35,0.26,3,22446,1,3,0.10,1,90500,1,19264,64,1,1,666,14320,9492
Scotland,S12000047,-,S01009564,South Parks North,0.36,0.26,4,23801,1,1,0.07,1,117500,1,21962,79,1,1,651,14497,9609
Scotland,S12000047,-,S01009565,Viewfield North and Rimbleton South,0.42,0.19,4,25179,1,3,0.16,1,59750,1,26978,82,1,1,483,12013,7963
Scotland,S12000047,-,S01009566,Caskieberran East,0.45,0.16,3,29913,1,3,0.07,1,86550,1,16296,84,1,1,1365,13421,8896
Scotland,S12000047,-,S01009567,Caskieberran West,0.36,0.24,3,25656,1,3,0.10,1,70000,1,19800,72,1,1,941,13452,8917
Scotland,S12000047,-,S01009568,Rimbleton West,0.46,0.15,4,25009,1,3,0.13,1,94503,1,19998,66,1,1,777,12596,8349
Scotland,S12000047,-,S01009569,Rimbleton North,0.39,0.21,4,24276,1,3,0.09,1,98000,1,22680,84,1,1,807,12693,8413
Scotland,S12000047,-,S01009570,Rimbleton East,0.41,0.15,4,25017,1,3,0.11,1,95000,1,17355,65,1,1,565,10318,6839
Scotland,S12000047,-,S01009571,Auchmuty North West,0.49,0.13,3,24901,1,3,0.18,1,75500,1,19750,79,0,1,469,11715,7765
Scotland,S12000047,-,S01009572,Auchmuty West,0.44,0.16,4,22858,1,3,0.20,1,63000,1,16315,65,1,1,803,12737,8442
Scotland,S12000047,-,S01009573,Auchmuty East,0.51,0.14,4,23784,1,1,0.19,1,81000,1,25536,76,0,1,495,9290,6157
Scotland,S12000047,-,S01009574,Auchmuty Dovecot and Town Centre,0.42,0.22,3,24454,1,3,0.13,1,80250,1,31164,84,1,1,900,11749,7788
Scotland,S12000047,-,S01009575,Stenton North,0.37,0.26,3,26400,1,3,0.08,1,88500,1,19152,84,1,1,629,12380,8206
Scotland,S12000047,-,S01009576,Finglassie North and Southfield,0.24,0.37,3,34584,1,2,0.04,1,197000,1,27604,134,1,1,755,13650,9047
Scotland,S12000047,-,S01009577,Finglassie South,0.25,0.35,3,40087,1,2,0.08,1,192000,1,25506,117,1,1,1034,13689,9073
Scotland,S12000047,-,S01009578,Stenton Central,0.41,0.16,3,30502,1,3,0.10,1,85000,1,13311,51,1,1,974,13607,9019
Scotland,S12000047,-,S01009579,Lochty View,0.31,0.20,3,30154,2,2,0.10,1,233000,1,21150,90,1,1,1309,13516,8959
Scotland,S12000047,-,S01009580,Pitteuchar Woods,0.37,0.16,3,40717,1,1,0.03,1,131000,1,19055,103,1,1,1484,13873,9195
Scotland,S12000047,-,S01009581,Pitteuchar South East,0.38,0.25,3,24974,1,3,0.11,1,91500,1,25275,75,1,1,606,12613,8360
Scotland,S12000047,-,S01009582,Pitteuchar North East,0.42,0.15,3,25841,1,3,0.09,1,90000,1,19227,87,1,1,651,11560,7662
Scotland,S12000047,-,S01009583,Pitteuchar Central,0.48,0.16,4,27069,1,3,0.13,1,95350,1,29406,87,1,1,796,11778,7807
Scotland,S12000047,-,S01009584,Warout,0.40,0.22,3,29107,1,2,0.04,1,177000,1,23600,100,0,1,584,12801,8485
Scotland,S12000047,-,S01009585,Pitteuchar West,0.43,0.18,3,28146,1,3,0.10,1,91000,1,19988,76,1,1,1138,12996,8614
Scotland,S12000047,-,S01009586,Pitteuchar South,0.29,0.36,3,22988,1,3,0.14,1,90000,1,18164,76,1,1,599,12708,8423
Scotland,S12000047,-,S01009587,Woodside West,0.40,0.25,4,21476,1,1,0.12,1,84500,1,30458,97,1,1,666,12185,8077
Scotland,S12000047,-,S01009588,Woodside North,0.36,0.30,4,25804,1,3,0.11,1,97500,1,19908,79,1,1,1134,12315,8163
Scotland,S12000047,-,S01009589,Woodside South,0.46,0.14,4,30324,1,3,0.08,1,119000,1,21576,93,1,1,1038,11160,7397
Scotland,S12000047,-,S01009590,Foresters Lodge,0.35,0.24,3,38039,1,2,0.04,1,181557,1,23575,115,1,1,1060,15144,10038
Scotland,S12000047,-,S01009591,Balgeddie South,0.30,0.31,3,30914,1,1,0.03,1,89000,1,19135,43,0,1,971,14782,9798
Scotland,S12000047,-,S01009592,Whinnyknowe and Leslie Mains,0.27,0.38,3,32445,1,2,0.03,1,262000,1,30430,179,1,1,759,15860,10512
Scotland,S12000047,-,S01009593,Balgeddie North,0.33,0.23,3,41820,1,2,0.02,1,280000,1,34050,150,1,1,900,14595,9674
Scotland,S12000047,-,S01009594,Formonthills,0.34,0.19,3,39323,1,2,0.03,1,148000,1,16524,68,1,1,1116,17561,11640
Scotland,S12000047,-,S01009595,Beechwood,0.37,0.16,3,48782,1,2,0.02,1,225000,1,27811,137,1,1,811,14585,9667
Scotland,S12000047,-,S01009596,Collydean West,0.45,0.16,4,28418,1,3,0.12,1,79100,1,24462,81,1,1,922,13245,8779
Scotland,S12000047,-,S01009597,Collydean South,0.51,0.14,4,26718,2,3,0.19,1,76000,1,21138,78,1,1,788,13163,8725
Scotland,S12000047,-,S01009598,Collydean North,0.43,0.17,3,24152,2,3,0.23,1,181000,1,24380,92,1,1,528,14780,9797
Scotland,S12000047,-,S01009599,Pitcoudie,0.40,0.20,4,27043,1,3,0.14,1,92000,1,21330,90,1,1,1034,12065,7997
Scotland,S12000047,-,S01009600,Cadham,0.41,0.23,3,22274,2,3,0.23,1,125975,1,26286,78,1,1,536,14140,9372
Scotland,S12000047,-,S01009601,Cadham South,0.39,0.18,4,27432,1,3,0.14,1,80500,1,22194,81,1,1,736,12963,8592
Scotland,S12000047,-,S01009602,Coul,0.30,0.20,3,48746,1,2,0.02,1,160000,1,22250,89,1,1,1287,17302,11468
Scotland,S12000047,-,S01009603,Pitcairn,0.30,0.23,3,37028,1,2,0.11,1,210000,1,21808,94,1,1,826,15999,10604
Scotland,S12000047,-,S01009604,Balfarg South,0.36,0.24,4,31023,1,3,0.10,1,110500,1,15522,78,1,1,1090,14202,9414
Scotland,S12000047,-,S01009605,Balfarg,0.36,0.25,3,25846,2,1,0.20,1,176562,1,18711,77,1,1,837,14101,9347
Scotland,S12000047,-,S01009606,Tofthill and Balbirnie Park,0.41,0.16,3,44546,1,2,0.03,1,195750,1,18618,107,1,1,889,16157,10709
Scotland,S12000047,-,S01009607,Prestonhall,0.35,0.28,2,35879,1,2,0.03,1,210500,1,23837,121,1,1,736,13761,9121
Scotland,S12000047,-,S01009608,Markinch North,0.38,0.17,3,27656,1,1,0.09,1,145500,1,14280,56,1,1,722,13570,8994
Scotland,S12000047,-,S01009609,Markinch East,0.34,0.24,4,30694,1,1,0.05,1,125350,1,27100,100,1,1,1086,14533,9633
Scotland,S12000047,-,S01009610,Markinch West,0.34,0.25,3,24142,1,1,0.10,1,115000,1,16566,66,1,1,1216,12867,8528
Scotland,S12000047,-,S01009611,Star and Kirkforthar,0.27,0.26,3,33769,1,2,0.04,2,225000,1,17754,66,1,1,224,16194,3238
Scotland,S12000047,-,S01009612,Coaltown of Balgonie East,0.31,0.21,3,26023,1,1,0.09,1,166100,1,21924,84,1,1,867,11935,7911
Scotland,S12000047,-,S01009613,Coaltown of Balgonie West,0.33,0.27,3,36594,1,2,0.03,1,228000,1,25419,111,1,1,736,13478,8934
Scotland,S12000047,-,S01009614,Milton of Balgonie,0.32,0.27,4,28187,1,2,0.04,2,110000,1,20898,81,1,1,184,14967,2993
