Lookup Value,Local Authority,SPC_Code,SPC_Name
S01011952,Perth and Kinross,S16000137,Perthshire North
S01011953,Perth and Kinross,S16000137,Perthshire North
S01011954,Perth and Kinross,S16000137,Perthshire North
S01011955,Perth and Kinross,S16000137,Perthshire North
S01011956,Perth and Kinross,S16000137,Perthshire North
S01011957,Perth and Kinross,S16000137,Perthshire North
S01011958,Perth and Kinross,S16000137,Perthshire North
S01011959,Perth and Kinross,S16000137,Perthshire North
S01011960,Perth and Kinross,S16000137,Perthshire North
S01011961,Perth and Kinross,S16000137,Perthshire North
S01011962,Perth and Kinross,S16000137,Perthshire North
S01011963,Perth and Kinross,S16000137,Perthshire North
S01011964,Perth and Kinross,S16000137,Perthshire North
S01011965,Perth and Kinross,S16000137,Perthshire North
S01011966,Perth and Kinross,S16000137,Perthshire North
S01011967,Perth and Kinross,S16000137,Perthshire North
S01011968,Perth and Kinross,S16000137,Perthshire North
S01011969,Perth and Kinross,S16000137,Perthshire North
S01011970,Perth and Kinross,S16000137,Perthshire North
S01011971,Perth and Kinross,S16000137,Perthshire North
S01011972,Perth and Kinross,S16000137,Perthshire North
S01011973,Perth and Kinross,S16000137,Perthshire North
S01011974,Perth and Kinross,S16000137,Perthshire North
S01011975,Perth and Kinross,S16000137,Perthshire North
S01011976,Perth and Kinross,S16000137,Perthshire North
S01011977,Perth and Kinross,S16000137,Perthshire North
S01011978,Perth and Kinross,S16000137,Perthshire North
S01011979,Perth and Kinross,S16000137,Perthshire North
S01011980,Perth and Kinross,S16000137,Perthshire North
S01011981,Perth and Kinross,S16000137,Perthshire North
S01011982,Perth and Kinross,S16000137,Perthshire North
S01011983,Perth and Kinross,S16000137,Perthshire North
S01011984,Perth and Kinross,S16000137,Perthshire North
S01011985,Perth and Kinross,S16000137,Perthshire North
S01011986,Perth and Kinross,S16000137,Perthshire North
S01011987,Perth and Kinross,S16000137,Perthshire North
S01011988,Perth and Kinross,S16000137,Perthshire North
S01011989,Perth and Kinross,S16000137,Perthshire North
S01011990,Perth and Kinross,S16000137,Perthshire North
S01011991,Perth and Kinross,S16000137,Perthshire North
S01011992,Perth and Kinross,S16000137,Perthshire North
S01011993,Perth and Kinross,S16000137,Perthshire North
S01011994,Perth and Kinross,S16000137,Perthshire North
S01011995,Perth and Kinross,S16000137,Perthshire North
S01011996,Perth and Kinross,S16000137,Perthshire North
S01011997,Perth and Kinross,S16000137,Perthshire North
S01011998,Perth and Kinross,S16000137,Perthshire North
S01011999,Perth and Kinross,S16000137,Perthshire North
S01012000,Perth and Kinross,S16000137,Perthshire North
S01012001,Perth and Kinross,S16000137,Perthshire North
S01012002,Perth and Kinross,S16000138,Perthshire South and Kinross-shire
S01012003,Perth and Kinross,S16000138,Perthshire South and Kinross-shire
S01012004,Perth and Kinross,S16000137,Perthshire North
S01012005,Perth and Kinross,S16000137,Perthshire North
S01012006,Perth and Kinross,S16000137,Perthshire North
S01012007,Perth and Kinross,S16000137,Perthshire North
S01012008,Perth and Kinross,S16000137,Perthshire North
S01012009,Perth and Kinross,S16000137,Perthshire North
S01012010,Perth and Kinross,S16000137,Perthshire North
S01012011,Perth and Kinross,S16000137,Perthshire North
S01012012,Perth and Kinross,S16000137,Perthshire North
S01012013,Perth and Kinross,S16000137,Perthshire North
S01012014,Perth and Kinross,S16000137,Perthshire North
S01012015,Perth and Kinross,S16000137,Perthshire North
S01012016,Perth and Kinross,S16000137,Perthshire North
S01012017,Perth and Kinross,S16000137,Perthshire North
S01012018,Perth and Kinross,S16000137,Perthshire North
S01012019,Renfrewshire,S16000140,Renfrewshire South
S01012020,Renfrewshire,S16000140,Renfrewshire South
S01012021,Renfrewshire,S16000140,Renfrewshire South
S01012022,Renfrewshire,S16000140,Renfrewshire South
S01012023,Renfrewshire,S16000140,Renfrewshire South
S01012024,Renfrewshire,S16000140,Renfrewshire South
S01012025,Renfrewshire,S16000140,Renfrewshire South
S01012026,Renfrewshire,S16000140,Renfrewshire South
S01012027,Renfrewshire,S16000136,Paisley
S01012028,Renfrewshire,S16000139,Renfrewshire North and West
S01012029,Renfrewshire,S16000139,Renfrewshire North and West
S01012030,Renfrewshire,S16000140,Renfrewshire South
S01012031,Renfrewshire,S16000140,Renfrewshire South
S01012032,Renfrewshire,S16000140,Renfrewshire South
S01012033,Renfrewshire,S16000140,Renfrewshire South
S01012034,Renfrewshire,S16000140,Renfrewshire South
S01012035,Renfrewshire,S16000140,Renfrewshire South
S01012036,Renfrewshire,S16000140,Renfrewshire South
S01012037,Renfrewshire,S16000140,Renfrewshire South
S01012038,Renfrewshire,S16000140,Renfrewshire South
S01012039,Renfrewshire,S16000140,Renfrewshire South
S01012040,Renfrewshire,S16000140,Renfrewshire South
S01012041,Renfrewshire,S16000140,Renfrewshire South
S01012042,Renfrewshire,S16000140,Renfrewshire South
S01012043,Renfrewshire,S16000140,Renfrewshire South
S01012044,Renfrewshire,S16000140,Renfrewshire South
S01012045,Renfrewshire,S16000140,Renfrewshire South
S01012046,Renfrewshire,S16000140,Renfrewshire South
S01012047,Renfrewshire,S16000140,Renfrewshire South
S01012048,Renfrewshire,S16000140,Renfrewshire South
S01012049,Renfrewshire,S16000140,Renfrewshire South
S01012050,Renfrewshire,S16000140,Renfrewshire South
S01012051,Renfrewshire,S16000140,Renfrewshire South
S01012052,Renfrewshire,S16000140,Renfrewshire South
S01012053,Renfrewshire,S16000140,Renfrewshire South
S01012054,Renfrewshire,S16000140,Renfrewshire South
S01012055,Renfrewshire,S16000140,Renfrewshire South
S01012056,Renfrewshire,S16000140,Renfrewshire South
S01012057,Renfrewshire,S16000140,Renfrewshire South
S01012058,Renfrewshire,S16000140,Renfrewshire South
S01012059,Renfrewshire,S16000140,Renfrewshire South
S01012060,Renfrewshire,S16000140,Renfrewshire South
S01012061,Renfrewshire,S16000140,Renfrewshire South
S01012062,Renfrewshire,S16000136,Paisley
S01012063,Renfrewshire,S16000136,Paisley
S01012064,Renfrewshire,S16000136,Paisley
S01012065,Renfrewshire,S16000136,Paisley
S01012066,Renfrewshire,S16000136,Paisley
S01012067,Renfrewshire,S16000136,Paisley
S01012068,Renfrewshire,S16000136,Paisley
S01012069,Renfrewshire,S16000136,Paisley
S01012070,Renfrewshire,S16000136,Paisley
S01012071,Renfrewshire,S16000136,Paisley
S01012072,Renfrewshire,S16000136,Paisley
S01012073,Renfrewshire,S16000136,Paisley
S01012074,Renfrewshire,S16000136,Paisley
S01012075,Renfrewshire,S16000136,Paisley
S01012076,Renfrewshire,S16000136,Paisley
S01012077,Renfrewshire,S16000136,Paisley
S01012078,Renfrewshire,S16000136,Paisley
S01012079,Renfrewshire,S16000136,Paisley
S01012080,Renfrewshire,S16000136,Paisley
S01012081,Renfrewshire,S16000136,Paisley
S01012082,Renfrewshire,S16000136,Paisley
S01012083,Renfrewshire,S16000136,Paisley
S01012084,Renfrewshire,S16000136,Paisley
S01012085,Renfrewshire,S16000136,Paisley
S01012086,Renfrewshire,S16000136,Paisley
S01012087,Renfrewshire,S16000136,Paisley
S01012088,Renfrewshire,S16000136,Paisley
S01012089,Renfrewshire,S16000136,Paisley
S01012090,Renfrewshire,S16000136,Paisley
S01012091,Renfrewshire,S16000136,Paisley
S01012092,Renfrewshire,S16000136,Paisley
S01012093,Renfrewshire,S16000136,Paisley
S01012094,Renfrewshire,S16000136,Paisley
S01012095,Renfrewshire,S16000136,Paisley
S01012096,Renfrewshire,S16000136,Paisley
S01012097,Renfrewshire,S16000136,Paisley
S01012098,Renfrewshire,S16000136,Paisley
S01012099,Renfrewshire,S16000136,Paisley
S01012100,Renfrewshire,S16000136,Paisley
S01012101,Renfrewshire,S16000136,Paisley
S01012102,Renfrewshire,S16000136,Paisley
S01012103,Renfrewshire,S16000136,Paisley
S01012104,Renfrewshire,S16000136,Paisley
S01012105,Renfrewshire,S16000136,Paisley
S01012106,Renfrewshire,S16000136,Paisley
S01012107,Renfrewshire,S16000136,Paisley
S01012108,Renfrewshire,S16000136,Paisley
S01012109,Renfrewshire,S16000136,Paisley
S01012110,Renfrewshire,S16000136,Paisley
S01012111,Renfrewshire,S16000136,Paisley
S01012112,Renfrewshire,S16000136,Paisley
S01012113,Renfrewshire,S16000136,Paisley
S01012114,Renfrewshire,S16000136,Paisley
S01012115,Renfrewshire,S16000136,Paisley
S01012116,Renfrewshire,S16000136,Paisley
S01012117,Renfrewshire,S16000136,Paisley
S01012118,Renfrewshire,S16000136,Paisley
S01012119,Renfrewshire,S16000136,Paisley
S01012120,Renfrewshire,S16000136,Paisley
S01012121,Renfrewshire,S16000136,Paisley
S01012122,Renfrewshire,S16000136,Paisley
S01012123,Renfrewshire,S16000136,Paisley
S01012124,Renfrewshire,S16000136,Paisley
S01012125,Renfrewshire,S16000136,Paisley
S01012126,Renfrewshire,S16000136,Paisley
S01012127,Renfrewshire,S16000136,Paisley
S01012128,Renfrewshire,S16000136,Paisley
S01012129,Renfrewshire,S16000136,Paisley
S01012130,Renfrewshire,S16000136,Paisley
S01012131,Renfrewshire,S16000136,Paisley
S01012132,Renfrewshire,S16000136,Paisley
S01012133,Renfrewshire,S16000136,Paisley
S01012134,Renfrewshire,S16000136,Paisley
S01012135,Renfrewshire,S16000136,Paisley
S01012136,Renfrewshire,S16000136,Paisley
S01012137,Renfrewshire,S16000136,Paisley
S01012138,Renfrewshire,S16000136,Paisley
S01012139,Renfrewshire,S16000136,Paisley
S01012140,Renfrewshire,S16000136,Paisley
S01012141,Renfrewshire,S16000136,Paisley
S01012142,Renfrewshire,S16000136,Paisley
S01012143,Renfrewshire,S16000136,Paisley
S01012144,Renfrewshire,S16000136,Paisley
S01012145,Renfrewshire,S16000136,Paisley
S01012146,Renfrewshire,S16000139,Renfrewshire North and West
S01012147,Renfrewshire,S16000139,Renfrewshire North and West
S01012148,Renfrewshire,S16000139,Renfrewshire North and West
S01012149,Renfrewshire,S16000139,Renfrewshire North and West
S01012150,Renfrewshire,S16000139,Renfrewshire North and West
S01012151,Renfrewshire,S16000139,Renfrewshire North and West
S01012152,Renfrewshire,S16000139,Renfrewshire North and West
S01012153,Renfrewshire,S16000136,Paisley
S01012154,Renfrewshire,S16000136,Paisley
S01012155,Renfrewshire,S16000136,Paisley
S01012156,Renfrewshire,S16000136,Paisley
S01012157,Renfrewshire,S16000136,Paisley
S01012158,Renfrewshire,S16000136,Paisley
S01012159,Renfrewshire,S16000139,Renfrewshire North and West
S01012160,Renfrewshire,S16000139,Renfrewshire North and West
S01012161,Renfrewshire,S16000139,Renfrewshire North and West
S01012162,Renfrewshire,S16000139,Renfrewshire North and West
S01012163,Renfrewshire,S16000139,Renfrewshire North and West
S01012164,Renfrewshire,S16000139,Renfrewshire North and West
S01012165,Renfrewshire,S16000139,Renfrewshire North and West
S01012166,Renfrewshire,S16000139,Renfrewshire North and West
S01012167,Renfrewshire,S16000139,Renfrewshire North and West
S01012168,Renfrewshire,S16000139,Renfrewshire North and West
S01012169,Renfrewshire,S16000139,Renfrewshire North and West
S01012170,Renfrewshire,S16000139,Renfrewshire North and West
S01012171,Renfrewshire,S16000139,Renfrewshire North and West
S01012172,Renfrewshire,S16000139,Renfrewshire North and West
S01012173,Renfrewshire,S16000139,Renfrewshire North and West
S01012174,Renfrewshire,S16000139,Renfrewshire North and West
S01012175,Renfrewshire,S16000139,Renfrewshire North and West
S01012176,Renfrewshire,S16000139,Renfrewshire North and West
S01012177,Renfrewshire,S16000139,Renfrewshire North and West
S01012178,Renfrewshire,S16000139,Renfrewshire North and West
S01012179,Renfrewshire,S16000139,Renfrewshire North and West
S01012180,Renfrewshire,S16000139,Renfrewshire North and West
S01012181,Renfrewshire,S16000139,Renfrewshire North and West
S01012182,Renfrewshire,S16000139,Renfrewshire North and West
S01012183,Renfrewshire,S16000139,Renfrewshire North and West
S01012184,Renfrewshire,S16000139,Renfrewshire North and West
S01012185,Renfrewshire,S16000139,Renfrewshire North and West
S01012186,Renfrewshire,S16000139,Renfrewshire North and West
S01012187,Renfrewshire,S16000139,Renfrewshire North and West
S01012188,Renfrewshire,S16000139,Renfrewshire North and West
S01012189,Renfrewshire,S16000139,Renfrewshire North and West
S01012190,Renfrewshire,S16000139,Renfrewshire North and West
S01012191,Renfrewshire,S16000139,Renfrewshire North and West
S01012192,Renfrewshire,S16000139,Renfrewshire North and West
S01012193,Renfrewshire,S16000139,Renfrewshire North and West
S01012194,Renfrewshire,S16000139,Renfrewshire North and West
S01012195,Renfrewshire,S16000139,Renfrewshire North and West
S01012196,Renfrewshire,S16000139,Renfrewshire North and West
S01012197,Renfrewshire,S16000139,Renfrewshire North and West
S01012198,Renfrewshire,S16000139,Renfrewshire North and West
S01012199,Renfrewshire,S16000139,Renfrewshire North and West
S01012200,Renfrewshire,S16000139,Renfrewshire North and West
S01012201,Renfrewshire,S16000139,Renfrewshire North and West
S01012202,Renfrewshire,S16000139,Renfrewshire North and West
S01012203,Renfrewshire,S16000139,Renfrewshire North and West
S01012204,Renfrewshire,S16000139,Renfrewshire North and West
S01012205,Renfrewshire,S16000139,Renfrewshire North and West
S01012206,Renfrewshire,S16000139,Renfrewshire North and West
S01012207,Renfrewshire,S16000139,Renfrewshire North and West
S01012208,Renfrewshire,S16000139,Renfrewshire North and West
S01012209,Renfrewshire,S16000139,Renfrewshire North and West
S01012210,Renfrewshire,S16000139,Renfrewshire North and West
S01012211,Renfrewshire,S16000139,Renfrewshire North and West
S01012212,Renfrewshire,S16000139,Renfrewshire North and West
S01012213,Renfrewshire,S16000139,Renfrewshire North and West
S01012214,Renfrewshire,S16000139,Renfrewshire North and West
S01012215,Renfrewshire,S16000139,Renfrewshire North and West
S01012216,Renfrewshire,S16000139,Renfrewshire North and West
S01012217,Renfrewshire,S16000140,Renfrewshire South
S01012218,Renfrewshire,S16000140,Renfrewshire South
S01012219,Renfrewshire,S16000140,Renfrewshire South
S01012220,Renfrewshire,S16000140,Renfrewshire South
S01012221,Renfrewshire,S16000140,Renfrewshire South
S01012222,Renfrewshire,S16000140,Renfrewshire South
S01012223,Renfrewshire,S16000140,Renfrewshire South
S01012224,Renfrewshire,S16000140,Renfrewshire South
S01012225,Renfrewshire,S16000140,Renfrewshire South
S01012226,Renfrewshire,S16000140,Renfrewshire South
S01012227,Renfrewshire,S16000140,Renfrewshire South
S01012228,Renfrewshire,S16000140,Renfrewshire South
S01012229,Renfrewshire,S16000140,Renfrewshire South
S01012230,Renfrewshire,S16000140,Renfrewshire South
S01012231,Renfrewshire,S16000140,Renfrewshire South
S01012232,Renfrewshire,S16000140,Renfrewshire South
S01012233,Renfrewshire,S16000139,Renfrewshire North and West
S01012234,Renfrewshire,S16000139,Renfrewshire North and West
S01012235,Renfrewshire,S16000139,Renfrewshire North and West
S01012236,Renfrewshire,S16000139,Renfrewshire North and West
S01012237,Renfrewshire,S16000139,Renfrewshire North and West
S01012238,Renfrewshire,S16000139,Renfrewshire North and West
S01012239,Renfrewshire,S16000139,Renfrewshire North and West
S01012240,Renfrewshire,S16000139,Renfrewshire North and West
S01012241,Renfrewshire,S16000139,Renfrewshire North and West
S01012242,Renfrewshire,S16000139,Renfrewshire North and West
S01012243,Renfrewshire,S16000139,Renfrewshire North and West
S01012244,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012245,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012246,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012247,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012248,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012249,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012250,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012251,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012252,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012253,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012254,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012255,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012256,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012257,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012258,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012259,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012260,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
S01012261,Scottish Borders,S16000131,"Midlothian South, Tweeddale and Lauderdale"
